_id,title,content,image1,image2,date,__v,video
67409c2d02104e2205abfa38,...,"Mahal, sorry po kung madalas ako nag seselos lalo na about kay mikha or regarding sa mga ex friends ko noon.\r\nSorry din po kasi nadisturbo kita sa paggawa mo sa system dahil sa python ko. \r\nSorry po nadidisturbo ko po pagtulog mo kanina. Sorry po hindi n kita nakausap ng maayus ngayon araw. I miss youuu mahal ko.I love youu po. Wag mo po ko iiwan ha....",1732287533451.jpeg,1732287533616.jpeg,2024-11-22T14:58:53.951Z,0,
6742172130a9cef584024c0c,Capstone Tomo,Hiiii mahal its been a day for us. Hahaha exam day then capstone tomorrow mahal kooo ang galing mo mooo sa exammm kahit wala review!!!! I love youuu my mahal!!! Im sorryy it have to be this short i know you know na we are busy din po sorry mahal. Mahal na mahal po kitaaa hindi mag babago mahal na mahal kitaa,1732384542818.jpg,1732384545324.jpeg,2024-11-23T10:55:45.714Z,0,
674250c830a9cef584024c1f,Late entry: nov 23 busy lahat,Mahal actually hindi dapat late entry ko Pero noong binuksan ko to kagabi Hindi na gana websiteeeee. ayun busy ka Busy ako Lahat busy ang guloo hahahaha. I love youu mahalll ko miss na miss na kita goodluckkk!!! sa defense mwuah,1732399303244.jpeg,1732399303932.jpeg,2024-11-23T22:01:44.089Z,0,
67432fb408d2db3043492e52,Captsoneee,"Hiii mahal you did well po sa proj nyoo  and presentation be proud lng palagi kaya mo yan manifest mo lng haa, alsoo mahal ko napaka ganda and cute mo po kanina mahal kooo i hope hindi ka po galit sakin at mag tanim ng sama ng loob, hindi ko po sinasadya na gawin yon mahal ko mahal na mahal kitaa please what ever happens stay with me i never want you na mawalay sakin please lets do everything we can okayy? I love youuuu!!",1732456368996.jpg,1732456371007.jpg,2024-11-24T13:52:52.575Z,0,
67433473ee6c6d5d3b7358e4,Defense and my Jelousy issue ,Hi mahal sayang hindi ako nakapunta ng maaga para icheer up ka. SORRY struggle din po kasi kami kanina. \r\n\r\nMahal sorry din kasi nasusungitan kita kasi gusto ko talaga atensyon mo asa akin lang. Pero I cocontrolin ko na mahal and i will overcome this my issues. \r\n\r\nWala kang ginawa mali okay. Kanina hahahaha meron pa pala I am about to cry noong nagpapaalam ka kumain. hahaha sorry na mahal koo. Pero Ayun gusto ko din mawala tong thing na to sa akin kasi naprapraning ako and I don't want ma kapag malayo ka sa akin wala akong peacr of mind. Also I know na kapag I can't control this attitude it can cause of our misunderstanding disagreement and worse our break up. But since I want tp stay with  you I need to overcome this version of mine... \r\n\r\ni love youuu mahal! i'm always prouf of you  I miss you so much. ,1732457587785.jpeg,1732457587825.jpeg,2024-11-24T14:13:07.886Z,0,
67445708ee6c6d5d3b7358ee,Fear,one of my fear ay marealized mo na baka hindibtalaga tayo compatible kasi kakaunti lang yung mga bagay na gusto natin na parehas tayo. Tapos mawala yung care mo sa akin and attention. \r\n\r\nEwan ko kasi minsan lang din ko talaga naririnig tawa mo kapag magkasama tayong dalawa. Naguusap tayo pero hindi yung usap na katuld sa iba kapag wala mapagusapan parang wala na ganun. I love you I miss you sorry. Yan laman conversation natin tapos mostly puro drama puro lungkot hatid ko sayo. Natutulog ka masama loob mo natutulog ka hindi ka okay. Nagwowonder ako if ako ba talaga happiness mo? Kasi bakit hindi kita kaya patawanin katulad ng ginagawa ng iba. Bakit lagi kang malungkot. Tapos I feel na nabobored ka kapag wala tayong maisip na gawin. \r\n\r\nTapos two times na yun sinasabi ni Bemos or pinaparinig ni bemos na para makita ko daw halaga mo. Mahal Hindi ko po ba nakikita halaga mo? may pagkukulang po ba ako? nagkukulang ba ako mahal ko? hindi ko po ba napapakita yung love na gusto mo maramdaman?? hindi ko po ba nasusukilian pagmamahal mo para sa akin?? Do you still happy with me??\r\n\r\nMahal I know you love me so so so much and I trust you. it was me nagooverthink tapos nag seselos lalo na kapag makikita kita and nagkikipagkulitan sa iba or kapag nagkkaintindihan kau ng kausap mo. naiinis ako sa sarili ko mahal sobraaaa ksi dapat hindi ako magselos dapat hindi ako magoverthink kasi naniniwala nga ako sayo diba tyaka gusto din naman kita makita masaya hindi iniisip problema mo? EH BAT NARSRAMDAMAN KO TOH??? \r\n\r\ntaena naman kasing emosyon toh Lagi na lang ako ganto kaya dami napapagod sa akin eh. apasensya na mahal ko. Sorry sa ganto kong paguugali dapat ko na talaga baguhin toh wala na ako sa lugar. baka mapagod ka na kakaintindi sa akin kasi parang lahat tungkol na lang sa akin. \r\n\r\nPasensya na... \r\nI love you I misss you\r\n\r\nnatatakot ako ng sobra mahal pasensya na.... \r\n\r\nsana nakikita mo padin yung Jade na nakilala mo noon sa Jade na kaharap mo ngayon. ,1732531973709.jpeg,1732531975705.jpeg,2024-11-25T10:52:56.868Z,0,
674487edee6c6d5d3b7358f5,"Im yours, That im sure.","Mahal ko today was kind of sad kasi malungkot ka  i dont want that. I know and i feel na nagseselos ka somehow sa mga nakakasalamuha ko kasi sabi mo nga kanina na tingin mo masaya ako pag kasama sila pag kasama kita hindi ako masaya. Hindi po ganun yon mahal koooo. Happiness sige lets define it mahal Laugh is just a Burst of temporary happiness that after few seconds i will forget na. but you know what real happiness is? Being with someone you love being sure that she is the one you wanna be with being comfortable being in love being taken care of, and having youre peace of mind. and i wouldnt exchange that for a short burst of happiness. I want a long term one a forever happiness, I want you. I know i didnt explain this much futher kanina but i hope you understand. Also i hope you dont question the love you are giving to me, you are giving more than i deserve mahal. And to be honest i never felt more happy, and comfortable with someone mula nung mahalin mo ko. and i thank you for that i love youuu so much my mahal!!!",1732544493460.jpg,1732544493477.jpg,2024-11-25T14:21:33.518Z,0,
6745d0a16ecde36c59fc3715,Selos.,"Mahal alam mo po wala naman mali na mag selos ka, okay lang naman po yon wag lng mapapaaway kasi wala naman din po ako ginagawang masama. Hindi ko naman po sila nilalapitan kung hindi kailangan mahal so ayun po. and hindi ko po gusto na tinatawag mo yung sarili mo na toxic imean oo siguro toxic pero iba kasi yung circumstance e hindi naman po ikaw batikan sa larangan na to haha larangan e no pero yon mahal wala ka pang exp ako palang hindi naman sa minamaliit kita hindi  ganun pero kasi wala ka pang sapat na karanasan para matututo mahal kaya ganun okay? nandto naman ako papaliwanag ko lahat ng alm ko sabay natin tahakin hamon ng mundo sating dalawa i love youu so muchhh !! mwaaa!! goodnight pooo",1732628636351.jpg,1732628639179.jpg,2024-11-26T13:44:01.583Z,0,
6745d5866ecde36c59fc3723,byeeeee llen ~~~~,"Hahahaha Hi mahal koooo. Una sa lahat thank you sa araw na to. Pangalawa, sorry na sa pagseselos hahaha... Miss na kitaaaa Anyways... Ayun ang cute mo pooooo kapag tulog bait din hahahaha hahahaha ang cute mo mahal kooo... \r\n\r\n\r\nMahal hahaha wala lang kulit mo lang kanina. Gusto kita ibulsaaaaaaa hahahah. Mahal ang ingay talaga nila pabebe pa tapos masyadong bida bidaaa huhuhu buti na lang bumalik kayo agad.. Turuan mo ako Networkinggg!!! \r\n\r\nbat ang ikli ng short mo mahal??? Ang bilis pa magpatakbo.. Tamooo balak mo pa pala pumasok ahhh kanina tapos anong oras na kayo natapos duhhh??  hahahaha \r\n\r\nanyways salamat poo I love you Miss na kitaaaaa!!! YOU BETTER SLEEP NAAAA POOOO",1732629875356.jpeg,1732629876296.jpeg,2024-11-26T14:04:54.180Z,0,
67473c0a6ecde36c59fc372f,my boyfie / My teacher Llen,huhuhu salamat mahal sa pagtuturo kahit tamad na tamad akoo. Thank you for everything ginagawa mo mahal ko para sa ikakbuti ko. \r\n\r\npasensya na inaaral ko din dati natin ginawa kaso nalilito talaga akooo doon sa mga mongo mongo... \r\n\r\nkung saan paglalagay ganun ganun ganun kasi yunnn. hahaha Salamat po talaga mahal gets ko na voncept sa code yung MVC sinasabi mo.\r\n\r\nmahal feeling ko wag ka na pala mag proproff hahaha Sungit mo po kasiii kapag nagtuturo hahaha baka matakot istyudante char. Pero magaling ka magturo mahal meron po ako naiintindihan noon nakalagay sa notes ko eh hahaha. Hirap lang talaga cguro ako ipagconnect connect. \r\n\r\nAyun Salamat mahal. Pinagalitan ako ni mama hahahaha ikaw kinakampihan hahahaha pero goods yun ibig sabihin GI ka sa akin hindi BI dibaaaa\r\n\r\nTuruan mo pa po akoo ehehehe I love youuu Goodnight poo mwuahh\r\n\r\nsalamat din po sa tulong mahal ng wiring wiring thank you mwuahh!!!,1732721669437.png,1732721672683.png,2024-11-27T15:34:34.915Z,0,
67473d5f6ecde36c59fc3733,LIFE IS A RACE,"Mahal ko please remember what i told you okayy?! aayusinnn para sayo to mahal hindi kita pinapagalitan ng wala lang. Pinapagalitan kita para habang may oras pa mag prepare ka. Gagalingan mo haa. Please paki iwasan muna ang hindi importante paki timbang ng maayos mahal. If something doesn't lead you to success then  let it go cause it will surely drag you down tsaka na yung leisure and shits like that, sobrang daming oras nyan pag ka umasenso kana. Magiingat palagi mahal na mahal kita.",1732722008794.jpeg,1732722008801.jpg,2024-11-27T15:40:15.524Z,0,
67487edf1c6ff5e717ca002a,Pressure ,"Mahal ko i just want to say sorry for being harsh to you today, i hope you understand where im coming from i didnt mean to be this harsh but i just realized na parang if you are taken lightly parang hindi mo po natutuunan nung nakaraan hoping this might work. Sorry mahal i just want you to learn be prepared and be well sa darating na tatahakin nating journey, also mahal i hope sa nagawa mo now at na accomplish mo sana marami kang natutunan sana wag mo kalilimutan yon lahat mahal ko believe me ornot pero sure ako magiging pundasyon mo yan. I love youu so so much my mahal i love youuu!",1732804311750.jpg,1732804316793.jpg,2024-11-28T14:31:59.612Z,0,
674884070cb81d6b8f8e0d84,Iiyak sa PaMern ni Llen llen ko,"Mahal mamaw ka poooo, naiistress ako kanina sayo huhuhu gusto pa umiyak 😭. \r\n\r\nPero salamat poo mahal ko kasi inalalayan mo padin ako. Huhuhuhu kahit prinepressure mo ako. Gusto ko din matuto kaso sobrang daming nagaganap mahal sa ginawa natin. \r\n\r\nsobrang bagal ko pa matuto. \r\n\r\n\r\nSalamat mahal sa time and effort na pumunta sa school ah. Natatawa talaga ako kanina kasi hinihila mo qko na umuwi na pero gusto ko na din umuwi kasi gusto ko matulog.\r\n\r\nI love youuuu mahal ko Your the best boyfriend kasi hindi ka lang puro landi kasi tinutulngan mo din ako maging successful. \r\n\r\nSalamat Mahal ko I love youuuu Mwuahhh!!! i miss youu so muchhh. Gusto ko lambing ehehehehe ",1732805634770.jpeg,1732805639906.jpeg,2024-11-28T14:53:59.999Z,0,
6749c84ce592d610b1e383c0,Wish🌠,"Hellooo my mahal!! Another day na miss na miss na naman kitaaa gusto ko magwalaaa kasiii hindi na naman kitaa namitaa yet im still happy kasii natatawagan kita at pinipilit mo matuto ng mga itinuro ko sayoo, please learn more mahal ko okayy? Wag po ma kuntento sa konti always thrist for more knowledge okayy. Para sayo sa future mo rin naman po to at sa fam mo. i hope even after the success you will have sana ako parin gustohin mong makasama sana wag mo makalimutan how i guided you with all the love and knowledge i have. Please be my future i love youuu so muchh \r\n",1732888652318.jpeg,1732888652360.jpeg,2024-11-29T13:57:32.433Z,0,
6749c865e592d610b1e383c4,Normal Day because I don't see you,"hi mahal, I really miss youuuuu so much. You went to school earlier for consultation. Them ayun nag bond kayo ni Original mo hahahaha. Ako naman I woke up by 7:30 something like that tapos nagaayus ako gamit. I don't have gana pa kasi kumain ng breakfast eh. Tapos noong dumating n papa doon lng me kumain. tinawagan mo ko tapos panay sabat si sy.\r\n\r\n\r\nAyun Natulog me ulit then I am woke up again then you call me tapos inayus mo ebike mo tapos nacall tayo ulit tapos nag lilipbite ka. Tapos sabi mo misss mo na akooo. \r\n\r\neh ako din miss ka na din. \r\n\r\nMahal sorry ulit sa sunflower nabulok siya hindi siya natuyo 😭😭😭\r\n\r\nI know you are sad about it cuz' unang flower mo binigay yun sa akin. huhuhu I am so sorry. I really want it to put in the frame with our pictures your letters so when I already have my own bedroom I can display it 😭 but huhuhu hndi eh nawala yung sunflower.. \r\n\r\nanyways i am really miss youu i want to hug you mahal.  I am happy you are my boyfriend And I will never let you go whatever happens in the future. I will fight for our love. Let's be live happily ever after. you are so cute everytime you get excited and happy... i love you beautiful smile my Mahal i love youu\r\n",1732888677174.jpeg,1732888677396.jpeg,2024-11-29T13:57:57.452Z,0,
674b28b8d18dd594b30307cc,Saturday Famday,Ayun nagstart saturday natin na busy. Hindi tayo nagkita pero okay lang din kasi nakapaglaan tayo ng oras para sa pamilya natin. nakabond mo pamilya mo while ako ganun din. \r\n\r\n\r\nMahal salamat kasi kahit busy ka nilalaanan mo padin ako ng oras para iupdate ako or ichat. \r\n\r\nMahal alam mo ba miss din ako ni kael. ang kulit niya tapos kinantahan niya pa kami kahit mali mali lyrics niya hahahaha. \r\n\r\nAyun papaturo pa sana ako sayo ng code pero late na din ako nakauwi eh haist. Miss na miss na kita mahal ko. Mahal na mahal kita Nangungulila ako sauuu kaya siguro iritable lang din ako ngayon haist. I love you mahal forever ♾️. ,1732978845792.jpg,1732978867798.jpg,2024-11-30T15:01:12.334Z,0,
674b2cb3d18dd594b30307e5,Fam Day!,"Heloo mahal, been a day for us we spent it with our fam.You cleaned your house and go to ate, then me i cooked and go watch cinema. Its great na we spend time with our time. I hope na never mo makalimuntan na mahal na mahal kita haa? i love youu so so much there is not much to write kasi hindi naman po masyado tayo nakapag usap pero i love you through and through i miss you so much my mahal! i hope your happy today!",1732979891827.jpg,1732979891856.jpg,2024-11-30T11:01:12.334Z,0,
674c71dad18dd594b30307fa,I miss you,Mahal... I really cant say anything now i have alot to say but cant. All i know is even tho i have a lot in my chest rn i dont forget the one i love. i always miss and love her so much so much. Im hers always. i miss youu my mahal. Sorry.,1733063114874.png,1733063130464.jpg,2024-12-01T14:25:30.486Z,0,
674c7207d18dd594b30307fe,first day of last month for this year ,"I love youuu mahal ko you are the best!! Whatever happens I will be here ! \r\n\r\nnasasaktan ako mahal nakikita kitang umiiyak pero hndi naman din natin pwede sabihin lagi na lagi tayo masaya na dapat masaya lang tayo. Kasi may moment talaga tayo na hindi natin kakayanin na magiging malungkot tayo at hindi mo kasalanan yun. Okay lang maging malungkot madown mahal ko okay lang umiyak. \r\n\r\nNandito lang ako lagi for you. I really hope na you enjoyed the party of your friends and having a good time. \r\n\r\nHaist I know naprepressure ka na mahal ko and naiistress sorry wala ako magawa para matulungan ka. I will just hug youu tomorrow. Mwuah mahal nadulas ako kanina tapos nagkaroon ako buti hindi ako natagusan hahaha at black shorts ko hahaha. I am very sleep din kaya pala I am sleepy lately and I want float kasi magkakaroon na pala ako. hahahaha\r\n\r\n\r\nMahak ko andito lang ako para sayo. nang tumawag ka ngayon gabi, I want to hug you right now i miss you and gusto kita damayan sa nararamdaman mo ngayon.\r\n\r\nI love youu i miss youuu tayo n forever mahal na mahal kita mahal ko mwuahhhh😘💓\r\n\r\ncry whenever you want!! I LOVE YOUUUU I WILL NOT JUDGE YOUU!! MAHAL NA MAHAL KITA MAHAL KO!! ",1733063173136.png,1733063175433.jpeg,2024-12-01T14:26:15.536Z,0,
674dcb99d18dd594b303081b,Bet or Not,"Hello mahal ko, I am so happy na nakasama kita ngayon araw. \r\nI am so happy na nakita ko ulit mga ngiti mo personally at marinig mga tawa mo. I know you are not okay earlier pagpasok mo but, I hope napagaan ko yung feelings mo kahit paano. Nalimutan mo kahit saglit mga problema mo. \r\n\r\nAng saya ng color game tyaka noong horse lalo na kapag nanalo tayo hahaha. Pero syempre hindi naman palagi panalo buti na lang wala talagang taya. Unlike sa buhay, may mga bagay ka iririsk para sa isang bagay na walang kasiguraduhan. Katulad ng pagpasok mo sa buhay ko, wala ka din naman kasiguraduhan na sasagutin kita since, gusto ko lang talaga maging kaibigan tayo. Kaso Ayun natamaan ako sayo eh ehehehe unti-unti nagkagusto. \r\n\r\nI love you mahal ko sobra sobraaaaa pa sa inaakala mo. Salamat sa pagpasok sa buhay ko mahal ko at pagpapasaya sa akin. And very thankful ako kay Lord na pinagtagpo tayong dalawa. \r\n\r\nI love you siguro kung hindi ka nag aya mag valo wala akong llen llen na gwapo at mamahalin ko. Salamat mahal:)\r\n\r\nHindi po kita iiwan.. I will be strong for us, iintindihin kita, mamahalin kita, uunawain kita kahit anong mangyari okay. Kapag may problema tayo paguusapan natin dalawa. I love youuuuuuuuu mahal. Good luck to your revision !!!\r\n\r\nItatapon natin yang kagroup mo nagprepressure sayo. Siya ilalagay natin sa pressure cooker hahaha. ",1733151640420.jpg,1733151640844.jpg,2024-12-02T15:00:41.049Z,0,
674decf1d18dd594b303082a,Revisions *Bow*,"Hello my mahal i know my diary is a bit late because i decided to try to finish my revisions na i was stressing out on it kasi tinatamad talaga ko sobra but i endedup finishing one soo yeah, mahal earlier at school im happy with youu games we played food we eat i enjoy it all, lahat with you i enjoy it. Wag mo po sasabhin na pag saibang tao masaya ko no mahal. You dont lnow the joy you bring to mine. Im sorry for my reaction kanina habang nag cocode ako im really sorry my mahal. Iam super thankful to have you my mahal maraming samalat poo i love youu so so muchh",1733160170802.jpg,1733160174150.jpg,2024-12-02T17:22:57.901Z,0,
674f06abd18dd594b3030833,Tuesday Halfday,Hi mahal i am sorry kanina sa attitude ko towards on you. Hindi dapat ako naging selfish sayo kasi stress ka din naman po sa capstone hindi dapat po ako sumabay sa problema mo. Pasensya na po kung wala ako sa lugar kanina. \r\n\r\nI'm happy na magpapaconsult na kayo bukas. Finally matatapos na din paghihirap mo sa capstone. I'm so proud sayo lagi mahal ko. \r\n\r\nSalamat kasi sinuyo mo padin ako kanina kahit ako yung may kasalanan. \r\nNapakaswerte ko po sayo pasensya na po ulit mahal ko nasaktan kita kanina. Hinayaan na lang po sana kita umuwi sa inyo at matulog una palang para hindi na tayo nagkagulo. Sorry po ulit I love you mahal ko so much. Mwuahhhh I miss you so muchhh!! ,1733232291583.jpg,1733232297623.jpg,2024-12-03T13:24:59.488Z,0,
674f1507d18dd594b303083d,I cant give you my full time yet. Im sorry,"Goodevening mahal ko, this day was kind of a sad one kasii medyo hindi tayo nagkasundo. Sorry if you everthink na sinusungitan kita or ayaw kita makasama believe me gusto kitang makasama miss na miss na kita kaya nga po. Gustohin ko man po na ilaan sayo lahat ng oras ko mahal syempre may importante po ako at ikaw na kailangan gawin alam ko naman naiintindihan mo. Sorry kung hindi po kita napagbigyan ngayon mahal. I love youu Sorry for our misunderstanding .I love you so so much my Queen!!",1733232291583.jpg,1733232297623.jpg,2024-12-03T14:26:15.429Z,0,
675061aad18dd594b3030853,Sorry,"Alam ko po hanggang ngayon nagtatampo ka padin sa akin and alam ko po hindi po lilipas agad yun. Kasi kahit sa akin naman yan gawin masasaktan talaga ako. \r\n\r\nPasensya na po mahal ko sa gantong paguugali ko lagi na lang kita sinasaktan. Pero ikaw pa to gumagawa ng effort para maging okay ako, tayo.\r\n\r\nHindi ko alam kung paano ako makakabawi sayo. Hindi ko din naman po pwede baliwalain yan ginawa ko. \r\n\r\nPasensya na mahal ko sa mga attitude na binabato ko sayo. \r\n\r\nSalamat po sa paglalaan mo ng oras sa akin ngayon araw. Sa paghatid at sa pagsama kumain sa mcdo. \r\n\r\nI love youuu so much mahal koo. Miss na miss na miss na kitaaa ☺️💖 Good night poo mahalb",1733321128225.jpeg,1733321130239.jpeg,2024-12-04T14:05:30.454Z,0,
67509a51d18dd594b3030869,Stay strong,Hello mahal i know that what we just experienced is kind of alot you. im sorry that i like this sorry kasiiiumiiyak ka ng dahil sakin. I love youuuwu! So much please dont ever doubt sa relationship natinn hold on yo me okayyy i love youu,1733335631182.jpg,1733335632494.mp4,2024-12-04T18:07:13.869Z,0,
6751b47ad18dd594b3030878,consultation day,congrats mahal ko kasi sureball na graduation mo. \r\nI lovr you so much miss na miss na po kita.\r\n\r\nMahal alam ko po na hindi basta basta mawawala yung tampo mo and you have rights para po magtampo kasi mali ko naman po talaga and off po talaga ginawa ko. I will not explain myside hindi dahil galit ako or what pero I don't think na reasonable yung explanation ko kasi mali ako ng ginawa ko and sa tingin ko yung explanation ko magiging excuse lang po para invalidate mo feelings mo. \r\n\r\nWag natin iinvalidate feelings mo mahal ko. You don't need to cheer me up of I was sad okay mahal. Lagi mo akong iniisip mahal koo and I am veey thankful for that pero this time ikaw muna. \r\n\r\nMahal masaya ako sayo lagi pinapasaya mo ko lagi. \r\n\r\nkung dati pumapasok ako para pumasa ngayon pumapasok ako para makita ka. I am always happy seeing you mahal ko. \r\n\r\nI am sorry sa mga ginawa ko You can tampo on me okayy mahal koo. \r\nwag mo babaliwalain feelings mo paralang sa akin mwuahhh \r\n\r\ni love youuu so much mahal ko I miss youuu so muchhh stay strong to us.\r\n\r\nmwuahh sayo lang ako,1733407865496.jpeg,1733407865861.png,2024-12-05T14:11:06.217Z,0,
6751eca394d7a2fee54bc5b8,Sorry i wasnt able to give my full attention ,"Mahal koo as the title says i wasn't able to give my full attention to you  kanina, kasi nag tatampo ako then may revisions kami na nilalakad. Sorry mahal if you ever felt na mag isa ka believe me i want to be there with you its just i have something to finish as soon as matapos naman po tumabi agad ako sayo ee i tend to yoy my mahal. Im yours palagi i love youu so so muchh! And if i can even if i have to sacrifice my self ill do it just to make my mahal happy!",1733422241191.jpg,1733422242107.jpg,2024-12-05T18:10:43.540Z,0,
6753089edac79f210dd7354f,Expense Tracker,"Hiii mahal kooo, nag kita tayo kanina parang hindi mo ko namimiss... Iiyak na koo.... If may problema ka po sakin mag sabi ka mahal haaa wag po mag secret. I love youuu so muchh. Ang cute mo nung niyayakap ako ni bemos. D mo daw kasi ako niyayakap kaya yun. Hahahaa ayunn mahal kooo did you have a good day? I didnt looking forward na magpapasa na kmai revision tas ayaw yangapin kay sir tan daw amp sarap sapakin nyan dean mo ee anyways mahal i hope na makapasa tayong lahat ng deserving pumasa. I love youuu so muchh!!! Mwaaaa miss na kitaaa. Wag mo masyado galingan mag code baka maging top1 kaaa",1733494940942.jpeg,1733494941081.jpeg,2024-12-06T14:22:22.111Z,0,
67531bf19ffbd31241dde2f9,Expense Tracker Pero Love kita uwu,Ayun mahal koo mahal na mahal po kita miss na miss na din. Mahal alam mo ba ewan ko pero nakakapagod yung araw ngayon buti na lang nandyan ka po para maging magaan yung araw. \r\n\r\nEwan ko po ba ang gulo na ng mundo hindi ko na maintindihan. Infairness mahal ko hindi ako na istress sa assignment mo sa akin ngayon. hahaha actually pinagaan din nito yung araw ko nalimutan ko worries ko sa capstone ang saya po. Kaso nga lang galing padin kay chat gpt. ehehehe. \r\n\r\nMahal alam ko hindi ka din okay kanina kaya sorry po kung nasigawan kita kanina at hindi kinakausap. Pero Miss na miss na po kita talagaaaaa.. Gusto ko maging clingy sayo kso nasa School tayo :'(. \r\n\r\n\r\ninaagaw kasa akin ni bemos huhuhu\r\n\r\nmahal na mahal kita aking mahal. \r\n\r\nMwuahhh mahal miss na miss na din kiya!! \r\n\r\ntayo forever ahh mwuahh congrats na po agad sayo aking mahal!!,1733499804474.png,1733499847420.jpeg,2024-12-06T15:44:49.092Z,0,
67545cf6284f3f2ef29c2103,Quick Quick,"Hello mahal kooo ang kulit mo po ngayonnnnnn!!! Binilan mo ko tinapayyy salamat poo mahal then nag pa check kami sorry iniwan kitaa para mag pa check need din po kasii thenn inipitan kitaaa tass nag punta tayo kay sir pilay na gumawa tayo ng activity pero d naman sya nag discuss, tapos kumain kaa sabi mo baka matapunan ka haa? Sabi ko sige lng ang ginawa tinapunan ngaaa hahaha i love youuu mahal. Makulit kaa mahal nakakapanlumo pero i love it i love youuu!!!",1733582069944.jpeg,1733582069970.jpeg,2024-12-07T14:34:30.043Z,0,
675461b7284f3f2ef29c2107,for revision day,Ayun ano ba naganap ngayon. Highlights talaga  today ay okay na kayo sa  revision !!!!! I am happy for you mahal ko ang galing galing mo. You deserve to celebrate aking mahal! \r\n\r\nNagustuhan mo po ba yung Spanish bread. Alam ko kanina hindi ka talaga natulog agad pagkasabi ko matulog eh kasi hindi ko din naman matitiis mga kaibigan mo. Kaya alam ko malalate ka tatawagan na sana kita kanina kaso sakto  pipindutin ko yung call nagseen ka na hahaha. \r\n\r\nAyun I don't think so na productive araw natin kasi sir canulo lang class nakakatamad pa kay tanda huhuhuhu buti na lang nandyan ka. \r\n\r\nMahal sorry po kanina nasaktan na naman kita. Alam ko naman useless sorry ko ksi pangatlong beses ko na nagagawa sayo yun. \r\n\r\nstrike 3 na talaga huhuhu \r\n\r\nAyun salamat din po sa pagantay sa akin makasakay at pagipit sa akin. also sa hugssss and pagiging sweet mo kanina huhuhu namiss kita lalo huhuu. \r\n\r\nayun magmoview marathon din tayo ang ganda ng movie. \r\n\r\ni miss youuu mahal ko salamat sa lahat sa pagtitiis sa akin at pagmamahal 😘💖 \r\n\r\nI MISS YOUUUUUUU SO MUCH AND MORE AND I LOVE YOUUU SO MUVH AND MORE AND FOREVER. \r\n\r\nSana hindi mangyari yung kinakatakutanko i love you mahal ko\r\n,1733583279373.jpeg,1733583279466.jpeg,2024-12-07T14:54:47.304Z,0,
67559fa0284f3f2ef29c210f,our 2nd monthsary 💖,"Una sa lahat Happy monthsary aking mahal. Pasensya na po kung hindi tayo nagkita dahil sa kagagawanan ko. I Miss you mahal ko \r\nMahal salamat sa pagiistay sa pag-iintindi at paglalambing sa akin. \r\n\r\nMiss na miss na kitaaa mahal ko. Ginawa ko ngayon araw mahal ko hmm nagsimba gumawa ng pinapagawa sa capstone, naglaro, nagayus ng tindahan. Tapos miss ka na sobra. Mahal na mahal kita mahal ko.\r\n\r\nAlam mo ba nahiya ako doon sa batang bumili sa amin 😭. Indi na ako marunong makipag communicate hahaha. Sabi ko mama Milo daw kahit kaharap ko na yung milo hahaha. Tapos yun Miss ka na nga po kaso busy ka din po ngayon araw dahil sa presentation niyo bukas kaya GOODLUCK AKING MAHAL i love youuu so muchhhh and more and more. I pray na tayo na hanggang dulo po. Sana maging malakas pa tayo walang bibitaw mwuahh!! i hope you are always safe pooo mwuahhh",1733664665658.png,1733664666205.mov,2024-12-08T13:31:12.619Z,0,
6755ddd5284f3f2ef29c2118,2nd🌻,Hii mahal its our 2nd of the endless month that we will be together how are you? I hope you are okay mahal ko pasensya na kasii medyo busy din ako kanina mahal nag ayos ng kwarto umalis ang nag ayos ng capstone.Looking back to the memories weve made id say ive never been this happy mahal. Ihope na malamanpasan natin lahat ng struggles natinn like we always do gagawin ko alng lahat ng kaya ko para every gabi na matutulog ka ako ung pinipili.mo mahal na mahal kitaa!!! I will always be here my mahal! I love youu so so muchh!!,1733680597065.jpeg,1733680597133.jpeg,2024-12-08T17:56:37.225Z,0,
67570a16b9e442ac3fe27b7c,2nd Monthsarry Celebration Mcdo Date ,"\r\nang highlights ngayon ay nagdate tayo sa mcdo Kumain ng 2 pcs chicken na 99 pesos lang.  Tapos pagpasok natin nagkulitan tayo tyaka asaran. Nakita ko mga ngiti mo ang saya mo mahal ko. Ang cute mo po mahal. Salamat po sa pagmamahal sa akin, pagiintindi at paglalaan sa akin ng oras mahal na mahal kita I love youuu poo.  Salamat sa pagtawag sa akin mahal ko.\r\n\r\nPapasalamat din ako kay lord na binigay ka niya sa akin.  Kahit sobrang gulo ng buhay ko hindi ako nagsisi na nakilala kita mahal ko. Sana hindi ka din po nagsisi, sana kahit anong ugali maipakita ko sayo hindi magbabago paningin mo para sa akin. I love youuu po I miss you so much. Maging matatag pa po tayo ha!!! Hindi padin po ako makapaniwala na may bf na akoo kya natatakot po ako mawala ka sa akin mahal. I love youu",1733757459857.jpeg,1733757461123.jpeg,2024-12-09T15:17:42.162Z,0,
